flightNumber,airline,origin,destination,dayOfWeek,scheduledDepartureTime,scheduledArrivalTime,validFrom,validTo
525,GoAir,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:45,,28-10-2018,31-03-2019
273,GoAir,Patna,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:50,,28-10-2018,30-11-2018
375,GoAir,Patna,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:55,,01-12-2018,31-01-2019
271,GoAir,Patna,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:25,14:55,28-10-2018,30-03-2019
804,GoAir,Ahmedabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:50,,28-10-2018,30-03-2019
844,GoAir,Chandigarh,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:35,,28-10-2018,30-03-2019
293,GoAir,Pune,Bengaluru,Saturday,01:25,,28-10-2018,28-10-2018
895,GoAir,Pune,Bengaluru,Saturday,17:00,18:25,28-10-2018,24-03-2019
242,GoAir,Pune,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:45,20:15,28-10-2018,30-03-2019
284,GoAir,Pune,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:50,,28-10-2018,30-03-2019
403,GoAir,Guwahati,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:55,10:20,28-10-2018,30-03-2019
286,GoAir,Goa,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:00,15:10,28-10-2018,30-03-2019
830,GoAir,Kolkata,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",11:25,,29-10-2018,30-03-2019
143,GoAir,Delhi,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:25,,28-10-2018,30-11-2018
245,GoAir,Delhi,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:55,10:40,28-10-2018,30-03-2019
237,GoAir,Delhi,Ranchi,"Monday,Wednesday,Thursday,Saturday",12:55,,28-10-2018,29-03-2019
145,GoAir,Delhi,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:30,20:20,28-10-2018,30-03-2019
898,GoAir,Nagpur,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:15,,28-10-2018,30-03-2019
705,GoAir,Mumbai,Ranchi,Saturday,08:35,10:55,28-10-2018,25-11-2018
483,GoAir,Mumbai,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:10,18:40,28-10-2018,30-03-2019
782,GoAir,Ahmedabad,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",15:30,,29-10-2018,30-03-2019
374,GoAir,Bengaluru,Ranchi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:20,,28-10-2018,30-03-2019
515,GoAir,Ahmedabad,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",13:50,,29-10-2018,30-03-2019
173,GoAir,Delhi,Pune,Friday,08:00,10:15,03-11-2018,30-03-2019
275,GoAir,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:15,20:25,28-10-2018,30-03-2019
175,GoAir,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:55,,28-10-2018,30-03-2019
891,GoAir,Nagpur,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",02:50,,28-10-2018,30-03-2019
593,GoAir,Kochi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:15,,28-10-2018,30-03-2019
633,GoAir,Ahmedabad,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:10,22:30,28-10-2018,30-03-2019
893,GoAir,Bengaluru,Pune,Saturday,15:00,16:30,28-10-2018,24-03-2019
241,GoAir,Bengaluru,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:45,18:15,28-10-2018,30-03-2019
292,GoAir,Bengaluru,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:20,,28-10-2018,30-03-2019
394,GoAir,Kolkata,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:05,,01-12-2018,31-01-2019
414,GoAir,Hyderabad,Guwahati,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00,21:30,28-10-2018,30-03-2019
402,GoAir,Nagpur,Guwahati,Monday,16:30,,28-10-2018,30-03-2019
153,GoAir,Bagdogra,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:55,14:55,31-03-2019,26-10-2019
951,GoAir,Chennai,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",03:55,06:50,28-10-2018,30-03-2019
401,GoAir,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",04:40,06:15,28-10-2018,30-03-2019
532,GoAir,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15,10:30,28-10-2018,30-03-2019
954,GoAir,Hyderabad,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:20,,28-10-2018,30-03-2019
310,GoAir,Bhubaneswar,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:20,,28-10-2018,30-03-2019
982,GoAir,Bagdogra,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:15,16:05,28-10-2018,30-03-2019
303,GoAir,Mumbai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:35,20:30,28-10-2018,30-03-2019
956,GoAir,Patna,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:50,,28-10-2018,30-03-2019
913,GoAir,Ahmedabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:05,,28-10-2018,30-03-2019
1425,GoAir,Ahmedabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday",13:45,16:05,01-05-2019,25-10-2019
922,GoAir,Pune,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",04:40,,28-10-2018,30-03-2019
382,GoAir,Guwahati,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:35,23:20,28-10-2018,30-03-2019
416,GoAir,Guwahati,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:00,01:00,28-10-2018,30-03-2019
635,GoAir,Ahmedabad,Kannur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:20,19:15,31-03-2019,26-10-2019
622,GoAir,Bengaluru,Kannur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:40,08:40,31-03-2019,26-10-2019
185,GoAir,Delhi,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:05,15:30,28-10-2018,30-03-2019
213,GoAir,Srinagar,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:50,14:40,28-10-2018,30-03-2019
661,GoAir,Hyderabad,Goa,Saturday,08:30,09:55,28-10-2018,24-03-2019
367,GoAir,Hyderabad,Goa,Monday,19:40,19:15,30-10-2018,26-03-2019
571,GoAir,Hyderabad,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:00,21:25,28-10-2018,30-03-2019
834,GoAir,Nagpur,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:55,22:50,28-10-2018,30-03-2019
575,GoAir,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:00,06:10,28-10-2018,30-03-2019
371,GoAir,Mumbai,Goa,"Sunday,Monday,Thursday,Friday,Saturday",16:25,17:45,28-10-2018,30-03-2019
384,GoAir,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:05,23:35,28-10-2018,30-03-2019
793,GoAir,Ahmedabad,Goa,Saturday,18:05,,28-10-2018,24-03-2019
123,GoAir,Hyderabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:55,,28-10-2018,29-03-2019
122,GoAir,Hyderabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:40,,28-10-2018,30-03-2019
127,GoAir,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:25,21:45,28-10-2018,30-03-2019
105,GoAir,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:55,23:10,28-10-2018,30-03-2019
407,GoAir,Bhubaneswar,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:35,00:50,28-10-2018,30-03-2019
942,GoAir,Kochi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",07:00,10:10,28-10-2018,30-03-2019
511,GoAir,Mumbai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:15,01:55,28-10-2018,30-03-2019
762,GoAir,Patna,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:20,16:30,28-10-2018,30-03-2019
1311,GoAir,Ahmedabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",14:15,,01-05-2019,26-10-2019
117,GoAir,Bengaluru,Kolkata,"Wednesday,Saturday",00:25,,31-10-2018,27-03-2019
393,GoAir,Pune,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:35,,28-10-2018,30-11-2018
546,GoAir,Guwahati,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:00,12:20,28-10-2018,30-03-2019
406,GoAir,Guwahati,Kolkata,Monday,19:35,,30-10-2018,26-03-2019
925,GoAir,Chennai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:45,,28-10-2018,30-03-2019
223,GoAir,Delhi,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:30,,28-10-2018,31-01-2019
560,Air India,Delhi,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:05,09:10,28-10-2018,30-03-2019
542,Air India,Delhi,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:45,11:55,28-10-2018,30-03-2019
839,Air India,Delhi,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:10,,28-10-2018,30-03-2019
776,Air India,Bhubaneswar,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:50,12:25,28-10-2018,30-03-2019
619,Air India,Mumbai,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:30,,28-10-2018,30-03-2019
840,Air India,Vijayawada,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:30,18:25,28-10-2018,30-03-2019
545,Air India,Chennai,Hyderabad,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",19:15,20:35,28-10-2018,30-03-2019
526,Air India,Kolkata,Hyderabad,Friday,19:00,,03-11-2018,23-03-2019
667,Air India,Mumbai,Thiruvananthapuram,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:25,19:40,28-10-2018,30-03-2019
583,Air India,Bengaluru,Thiruvananthapuram,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:30,,28-10-2018,29-03-2019
543,Air India,Hyderabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:10,12:15,28-10-2018,30-03-2019
433,Air India,Varanasi,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:30,16:55,28-10-2018,30-03-2019
78,Air India,Bhubaneswar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:50,,28-10-2018,30-03-2019
76,Air India,Bhubaneswar,Delhi,Wednesday,13:50,,01-11-2018,10-01-2019
474,Air India,Bhubaneswar,Delhi,Tuesday,21:35,,31-10-2018,27-03-2019
470,Air India,Nagpur,Delhi,"Monday,Tuesday,Thursday,Saturday",08:25,,28-10-2018,30-03-2019
469,Air India,Nagpur,Delhi,"Sunday,Wednesday,Friday",08:45,,28-10-2018,30-03-2019
442,Air India,Aurangabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:20,19:10,28-10-2018,30-03-2019
498,Air India,Rajkot,Delhi,"Sunday,Wednesday,Friday",07:35,,29-10-2018,30-03-2019
496,Air India,Rajkot,Delhi,"Monday,Tuesday,Thursday,Saturday",19:30,21:10,28-10-2018,29-03-2019
880,Air India,Bagdogra,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:55,16:15,28-10-2018,30-03-2019
432,Air India,Lucknow,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:05,,28-10-2018,30-03-2019
466,Air India,Kochi,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:30,10:50,28-10-2018,30-03-2019
864,Air India,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:00,09:10,28-10-2018,30-03-2019
866,Air India,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:00,11:30,28-10-2018,30-03-2019
677,Air India,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:00,,28-10-2018,30-03-2019
687,Air India,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:00,18:15,28-10-2018,30-03-2019
660,Air India,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:00,20:25,28-10-2018,30-03-2019
888,Air India,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00,21:15,28-10-2018,30-03-2019
452,Air India,Visakhapatnam,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:50,10:20,28-10-2018,30-03-2019
486,Air India,Visakhapatnam,Delhi,"Monday,Tuesday,Thursday,Saturday",12:30,14:45,28-10-2018,29-03-2019
488,Air India,Visakhapatnam,Delhi,"Sunday,Thursday",15:15,17:45,29-10-2018,29-03-2019
454,Air India,Amritsar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:50,07:55,28-10-2018,30-03-2019
462,Air India,Amritsar,Delhi,"Sunday,Monday,Wednesday,Friday,Saturday",14:45,,28-10-2018,30-03-2019
115,Air India,Amritsar,Delhi,Friday,19:00,,26-10-2019,26-10-2019
3420,Air India,Leh,Delhi,"Tuesday,Friday",08:20,09:45,31-10-2018,30-03-2019
3450,Air India,Leh,Delhi,"Sunday,Monday,Wednesday,Thursday,Saturday",08:20,09:45,28-10-2018,29-03-2019
890,Air India,Imphal,Delhi,"Monday,Saturday",16:00,18:40,28-10-2018,26-03-2019
408,Air India,Patna,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:55,17:40,28-10-2018,30-03-2019
476,Air India,Jodhpur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:55,16:20,28-10-2018,30-03-2019
505,Air India,Bengaluru,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:00,12:45,28-10-2018,30-03-2019
501,Air India,Bengaluru,Delhi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:20,16:10,28-10-2018,30-03-2019
503,Air India,Bengaluru,Delhi,Monday,17:00,19:50,30-10-2018,26-03-2019
460,Air India,Vijayawada,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:05,,28-10-2018,30-03-2019
820,Air India,Vadodara,Delhi,"Thursday,Saturday",20:20,21:45,28-10-2018,02-12-2018
852,Air India,Pune,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:40,09:45,28-10-2018,30-03-2019
850,Air India,Pune,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:50,20:55,28-10-2018,30-03-2019
854,Air India,Pune,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:00,00:10,28-10-2018,30-03-2019
3427,Air India,Guwahati,Delhi,"Tuesday,Friday",09:45,,31-10-2018,30-03-2019
892,Air India,Guwahati,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:20,22:10,28-10-2018,30-03-2019
440,Air India,Chennai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:10,08:55,28-10-2018,30-03-2019
539,Air India,Chennai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:00,19:50,28-10-2018,30-03-2019
494,Air India,Surat,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:45,09:15,28-10-2018,30-03-2019
490,Air India,Surat,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:25,23:05,28-10-2018,30-03-2019
3426,Air India,Jammu,Delhi,"Sunday,Monday,Tuesday,Wednesday,Friday,Saturday",12:15,13:50,28-10-2018,30-03-2019
822,Air India,Jammu,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:45,17:10,28-10-2018,30-03-2019
436,Air India,Bhopal,Delhi,Tuesday,08:00,,31-10-2018,27-03-2019
438,Air India,Bhopal,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:45,23:25,28-10-2018,30-03-2019
763,Air India,Kolkata,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:00,09:15,28-10-2018,30-03-2019
828,Air India,Srinagar,Delhi,"Monday,Wednesday,Friday,Saturday",09:25,14:15,28-10-2018,30-03-2019
826,Air India,Srinagar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:25,14:05,28-10-2018,30-03-2019
427,Air India,Delhi,Varanasi,"Sunday,Monday,Wednesday,Friday",17:15,18:40,29-10-2018,30-03-2019
695,Air India,Mumbai,Varanasi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:30,12:40,28-10-2018,30-03-2019
780,Air India,Hyderabad,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:05,14:35,28-10-2018,30-03-2019
738,Air India,Bengaluru,Bhubaneswar,"Wednesday,Friday,Saturday",11:40,13:50,28-10-2018,30-03-2019
627,Air India,Mumbai,Nagpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:50,,28-10-2018,30-03-2019
629,Air India,Mumbai,Nagpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00,,28-10-2018,30-03-2019
441,Air India,Delhi,Aurangabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:50,19:35,28-10-2018,30-03-2019
671,Air India,Chennai,Madurai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:30,,28-10-2018,30-03-2019
495,Air India,Delhi,Rajkot,"Tuesday,Thursday,Saturday",17:15,19:00,28-10-2018,29-03-2019
655,Air India,Mumbai,Rajkot,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:55,17:05,28-10-2018,30-03-2019
879,Air India,Delhi,Bagdogra,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:20,13:15,28-10-2018,30-03-2019
721,Air India,Kolkata,Bagdogra,"Tuesday,Thursday,Saturday",13:55,14:55,28-10-2018,29-03-2019
709,Air India,Kolkata,Dimapur,"Sunday,Monday,Tuesday,Wednesday,Saturday",11:20,12:40,28-10-2018,28-03-2019
625,Air India,Mumbai,Lucknow,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:25,10:30,28-10-2018,30-03-2019
681,Air India,Mumbai,Kochi,"Tuesday,Thursday,Saturday",17:20,,28-10-2018,29-03-2019
509,Air India,Chennai,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:35,09:25,28-10-2018,30-03-2019
620,Air India,Hyderabad,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:20,,28-10-2018,29-03-2019
668,Air India,Thiruvananthapuram,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:15,22:25,28-10-2018,30-03-2019
887,Air India,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:00,09:05,28-10-2018,30-03-2019
665,Air India,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:00,10:10,28-10-2018,30-03-2019
678,Air India,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:00,11:10,28-10-2018,30-03-2019
865,Air India,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:00,12:15,28-10-2018,30-03-2019
863,Air India,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:00,15:10,28-10-2018,30-03-2019
624,Air India,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00,21:15,28-10-2018,30-03-2019
696,Air India,Varanasi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:25,15:40,28-10-2018,30-03-2019
670,Air India,Bhubaneswar,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:55,17:20,28-10-2018,30-03-2019
628,Air India,Nagpur,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:55,,28-10-2018,30-03-2019
630,Air India,Nagpur,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:15,,28-10-2018,30-03-2019
656,Air India,Rajkot,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:40,18:45,28-10-2018,30-03-2019
626,Air India,Lucknow,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:05,13:15,28-10-2018,30-03-2019
682,Air India,Kochi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:15,10:15,28-10-2018,30-03-2019
651,Air India,Visakhapatnam,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:15,,28-10-2018,30-03-2019
650,Air India,Amritsar,Mumbai,"Friday,Saturday",17:50,,22-12-2018,30-03-2019
646,Air India,Jodhpur,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:55,13:25,28-10-2018,30-03-2019
614,Air India,Ahmedabad,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:25,08:40,28-10-2018,30-03-2019
612,Air India,Jaipur,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:55,15:35,28-10-2018,30-03-2019
604,Air India,Bengaluru,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:50,,28-10-2018,30-03-2019
608,Air India,Bengaluru,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:25,19:05,28-10-2018,30-03-2019
610,Air India,Bengaluru,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:10,21:05,28-10-2018,30-03-2019
636,Air India,Indore,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:05,18:25,28-10-2018,30-03-2019
642,Air India,Chandigarh,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday",15:30,18:10,29-10-2018,25-12-2018
644,Air India,Udaipur,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:20,17:50,28-10-2018,30-03-2019
672,Air India,Chennai,Mumbai,Friday,14:55,,03-11-2018,17-11-2018
507,Air India,Hubli,Mumbai,"Monday,Tuesday,Friday",13:20,14:30,30-10-2018,30-03-2019
658,Air India,Coimbatore,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:40,15:25,28-10-2018,30-03-2019
634,Air India,Bhopal,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:05,09:30,28-10-2018,30-03-2019
632,Air India,Bhopal,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:35,23:25,28-10-2018,30-03-2019
684,Air India,Goa,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:00,08:10,28-10-2018,30-03-2019
664,Air India,Goa,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:20,16:30,28-10-2018,30-03-2019
676,Air India,Kolkata,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:25,12:25,28-10-2018,30-03-2019
773,Air India,Kolkata,Mumbai,Saturday,16:50,,28-10-2018,24-03-2019
680,Air India,Mangalore,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:40,14:25,28-10-2018,30-03-2019
485,Air India,Delhi,Visakhapatnam,"Sunday,Wednesday,Friday",05:30,07:40,29-10-2018,30-03-2019
487,Air India,Delhi,Visakhapatnam,"Sunday,Thursday",06:55,09:05,29-10-2018,29-03-2019
453,Air India,Delhi,Amritsar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:00,06:10,28-10-2018,30-03-2019
649,Air India,Mumbai,Amritsar,"Friday,Saturday",07:15,10:05,28-10-2018,30-03-2019
3419,Air India,Delhi,Leh,"Tuesday,Friday",06:15,07:40,31-10-2018,30-03-2019
3449,Air India,Delhi,Leh,"Sunday,Monday,Wednesday,Thursday,Saturday",06:25,07:40,28-10-2018,29-03-2019
445,Air India,Delhi,Leh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:45,,28-10-2018,30-03-2019
458,Air India,Chandigarh,Leh,"Monday,Friday",10:15,11:10,30-10-2018,30-03-2019
450,Air India,Jammu,Leh,"Sunday,Thursday,Saturday",10:15,11:20,28-10-2018,29-03-2019
447,Air India,Srinagar,Leh,"Tuesday,Wednesday",10:15,11:15,31-10-2018,28-03-2019
889,Air India,Delhi,Imphal,"Monday,Saturday",09:30,12:10,28-10-2018,26-03-2019
715,Air India,Aizwal,Imphal,Saturday,12:15,13:00,28-10-2018,24-03-2019
3713,Air India,Kolkata,Imphal,Sunday,13:30,14:30,29-10-2018,25-03-2019
409,Air India,Delhi,Patna,"Tuesday,Friday",10:35,,31-10-2018,30-03-2019
415,Air India,Delhi,Patna,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:45,18:35,28-10-2018,30-03-2019
